File Name,File Version,Update Date,Region Code,State Code,Date Type,Date,Population age 18-64,SSA Disabilty Beneficiaries  age 18-64,Percent of Adult Population Receiving SSA Adult Disability Benefits,Eligible Adult Population,Adult Receipts,Eligible Adult Population Filing Rate,Favorable Adult Determinations,Eligible Adult Population Allowance Rate,All Adult Determinations,Adult Favorable  Determination Rate,Population under age 18,SSI Disabled Child (DC) Beneficiaries,Percent of Population under age 18 Receiving SSI DC Benefits,Eligible Child Population,SSI Disabled Child (DC) Receipts,Eligible Child Population Filing Rate,Favorable SSI Child (DC) Determinations,Eligible Child Population Allowance Rate,All SSI Disabled Child Determinations,SSI Disabled Child Allowance Rate,All Determinations,All Favorable Determinations,Favorable Determination Rate
SSA-SA-FYWL.csv,2,11/10/15,DAL,NM ,FY,2015,1264768,93578,7.4,1171190,10819,0.92,3481,0.3,8807,39.53,501949,9262,1.85,492687,2105,0.43,991,0.2,1769,56.02,10576,4472,42.28
SSA-SA-FYWL.csv,2,11/10/15,DAL,OK ,FY,2001,2121208,109855,5.18,2011353,24736,1.23,8564,0.43,25005,34.25,884670,10421,1.18,874249,4184,0.48,1768,0.2,4117,42.94,29122,10332,35.48
SSA-SA-FYWL.csv,2,11/10/15,DAL,OK ,FY,2002,2140153,115160,5.38,2024993,29283,1.45,9144,0.45,26461,34.56,884266,10856,1.23,873410,4778,0.55,1983,0.23,4380,45.27,30841,11127,36.08
SSA-SA-FYWL.csv,2,11/10/15,DAL,OK ,FY,2003,2151731,121348,5.64,2030383,31052,1.53,9913,0.49,30809,32.18,883098,11602,1.31,871496,5212,0.6,2302,0.26,5210,44.18,36019,12215,33.91
SSA-SA-FYWL.csv,2,11/10/15,DAL,OK ,FY,2004,2168688,127925,5.9,2040763,32783,1.61,10148,0.5,30708,33.05,879282,12381,1.41,866901,5558,0.64,2328,0.27,5245,44.39,35953,12476,34.7
SSA-SA-FYWL.csv,2,11/10/15,DAL,OK ,FY,2005,2180541,134697,6.18,2045844,32505,1.59,10893,0.53,32592,33.42,881632,13552,1.54,868080,5552,0.64,2564,0.3,5466,46.91,38058,13457,35.36
SSA-SA-FYWL.csv,2,11/10/15,DAL,OK ,FY,2006,2204977,141382,6.41,2063595,31853,1.54,11014,0.53,31605,34.85,890062,14629,1.64,875433,5577,0.64,2633,0.3,5597,47.04,37202,13647,36.68
SSA-SA-FYWL.csv,2,11/10/15,DAL,OK ,FY,2007,2228343,148952,6.68,2079391,30360,1.46,10907,0.52,29660,36.77,899642,15428,1.71,884214,5444,0.62,2486,0.28,5372,46.28,35032,13393,38.23
SSA-SA-FYWL.csv,2,11/10/15,DAL,OK ,FY,2008,2245689,155692,6.93,2089997,30505,1.46,11715,0.56,30662,38.21,906035,16275,1.8,889760,5420,0.61,2706,0.3,5517,49.05,36179,14421,39.86
SSA-SA-FYWL.csv,2,11/10/15,DAL,OK ,FY,2009,2272239,162445,7.15,2109794,36618,1.74,11919,0.56,32410,36.78,918849,17116,1.86,901733,6328,0.7,2820,0.31,5812,48.52,38222,14739,38.56
SSA-SA-FYWL.csv,2,11/10/15,DAL,OK ,FY,2010,2322171,169848,7.15,2152323,37620,1.78,11887,0.56,35325,33.65,929314,17751,1.86,911563,6828,0.76,3121,0.35,6572,47.49,41897,15008,35.82
SSA-SA-FYWL.csv,2,11/10/15,DAL,OK ,FY,2011,2337695,173093,7.4,2164602,38845,1.79,11181,0.52,40007,27.95,936159,18260,1.95,917899,6705,0.74,2894,0.34,7095,47.49,46579,14302,30.7
SSA-SA-FYWL.csv,2,11/10/15,DAL,OK ,FY,2012,2343210,176993,7.55,2166217,36958,1.71,10797,0.5,36532,29.55,937363,18536,1.98,918827,6010,0.65,2416,0.26,5892,41,42424,13213,31.15
SSA-SA-FYWL.csv,2,11/10/15,DAL,OK ,FY,2013,2465064,179991,7.55,2285073,35950,1.66,11008,0.51,34520,31.89,857606,18193,1.98,839413,5463,0.59,2279,0.25,5380,42.36,39900,13287,33.3
SSA-SA-FYWL.csv,2,11/10/15,DAL,OK ,FY,2014,2362821,180078,7.62,2182743,36544,1.67,10759,0.49,37371,28.79,952699,17322,1.82,935377,5142,0.55,2138,0.23,5307,40.29,42678,12897,30.22
SSA-SA-FYWL.csv,2,11/10/15,DAL,OK ,FY,2015,2362821,180078,7.62,2182743,32894,1.51,10012,0.46,32748,30.57,952699,17322,1.82,935377,5360,0.57,2330,0.25,5085,45.82,37833,12342,32.62
SSA-SA-FYWL.csv,2,11/10/15,DAL,TX ,FY,2001,13237659,464475,3.51,12773184,121195,0.95,39471,0.31,109697,35.98,5982741,50377,0.84,5932364,21432,0.36,8919,0.15,19814,45.01,129511,48390,37.36
SSA-SA-FYWL.csv,2,11/10/15,DAL,TX ,FY,2002,13501245,498494,3.69,13002751,136491,1.05,53569,0.41,140127,38.23,6068569,56476,0.93,6012093,24854,0.41,12302,0.2,25181,48.85,165308,65871,39.85
SSA-SA-FYWL.csv,2,11/10/15,DAL,TX ,FY,2003,13729595,532779,3.88,13196816,147152,1.12,54156,0.41,149886,36.13,6149494,65288,1.06,6084206,30560,0.5,15771,0.26,30950,50.96,180836,69927,38.67
SSA-SA-FYWL.csv,2,11/10/15,DAL,TX ,FY,2004,13971027,565051,4.04,13405976,159928,1.19,51722,0.39,152374,33.94,6229513,74225,1.19,6155288,36680,0.6,17592,0.29,35294,49.84,187668,69314,36.93
SSA-SA-FYWL.csv,2,11/10/15,DAL,TX ,FY,2005,14218624,607264,4.27,13611360,158758,1.17,57279,0.42,156508,36.6,6318284,86574,1.37,6231710,37848,0.61,18825,0.3,37526,50.17,194034,76104,39.22
SSA-SA-FYWL.csv,2,11/10/15,DAL,TX ,FY,2006,14552832,640266,4.4,13912566,155216,1.12,56893,0.41,154375,36.85,6479936,95573,1.47,6384363,38288,0.6,18283,0.29,37686,48.51,192061,75176,39.14
SSA-SA-FYWL.csv,2,11/10/15,DAL,TX ,FY,2007,14844414,673169,4.53,14171245,152253,1.07,59840,0.42,147643,40.53,6605421,105126,1.59,6500295,39484,0.61,18604,0.29,38704,48.07,186347,78444,42.1
SSA-SA-FYWL.csv,2,11/10/15,DAL,TX ,FY,2008,15128980,710060,4.69,14418920,154792,1.07,63676,0.44,153300,41.54,6725771,112879,1.68,6612892,40192,0.61,18995,0.29,40331,47.1,193631,82671,42.7
SSA-SA-FYWL.csv,2,11/10/15,DAL,TX ,FY,2009,15347118,752242,4.9,14594876,180265,1.24,68758,0.47,161741,42.51,6895969,120530,1.75,6775439,46852,0.69,20286,0.3,42956,47.23,204697,89044,43.5
SSA-SA-FYWL.csv,2,11/10/15,DAL,TX ,FY,2010,15752451,792202,4.9,14960249,199120,1.36,73457,0.5,183394,40.05,6879384,129803,1.75,6749581,51402,0.76,23008,0.34,47963,47.97,231357,96465,41.7
SSA-SA-FYWL.csv,2,11/10/15,DAL,TX ,FY,2011,16007914,821419,5.13,15186495,201174,1.32,71599,0.47,198297,36.11,6960738,137621,1.98,6823117,52263,0.75,23407,0.34,53604,47.97,246260,94607,38.42
SSA-SA-FYWL.csv,2,11/10/15,DAL,TX ,FY,2012,16234269,845847,5.21,15388422,193179,1.26,64329,0.42,197155,32.63,6985639,144079,2.06,6841560,49457,0.72,20638,0.3,50251,41.07,247406,84967,34.34
SSA-SA-FYWL.csv,2,11/10/15,DAL,TX ,FY,2013,16440040,860201,5.21,16375138,183965,1.2,57794,0.38,181473,31.85,7041986,147086,2.06,6894900,44465,0.65,18641,0.27,44864,41.55,226337,76435,33.77
SSA-SA-FYWL.csv,2,11/10/15,DAL,TX ,FY,2014,16742263,859870,5.14,16676768,172265,1.03,52305,0.31,168913,30.97,7115614,146148,2.05,6969466,40171,0.58,17453,0.25,40434,43.16,209347,69758,33.32
SSA-SA-FYWL.csv,2,11/10/15,DAL,TX ,FY,2015,16742263,859870,5.14,16676768,165090,0.99,49559,0.3,157287,31.51,7115614,146148,2.05,6969466,41284,0.59,17629,0.25,39812,44.28,197099,67188,34.09
SSA-SA-FYWL.csv,2,11/10/15,DEN,CO ,FY,2001,2878695,91320,3.17,2787375,19412,0.7,6586,0.24,17689,37.23,1127131,6489,0.58,1120642,2343,0.21,1321,0.12,2349,56.24,20038,7907,39.46
SSA-SA-FYWL.csv,2,11/10/15,DEN,CO ,FY,2002,2931316,92783,3.17,2838533,22262,0.78,6260,0.22,22774,27.49,1138673,6577,0.58,1132096,2457,0.22,1350,0.12,2623,51.47,25397,7610,29.96
SSA-SA-FYWL.csv,2,11/10/15,DEN,CO ,FY,2003,2961086,94901,3.2,2866185,23704,0.83,5625,0.2,23611,23.82,1145045,6587,0.58,1138458,2765,0.24,1340,0.12,2715,49.36,26326,6965,26.46
SSA-SA-FYWL.csv,2,11/10/15,DEN,CO ,FY,2004,3001297,97361,3.24,2903936,24465,0.84,5430,0.19,20724,26.2,1146130,6591,0.58,1139539,2810,0.25,1321,0.12,2512,52.59,23236,6751,29.05
SSA-SA-FYWL.csv,2,11/10/15,DEN,CO ,FY,2005,3042355,100842,3.31,2941513,24227,0.82,6203,0.21,24249,25.58,1155944,6861,0.59,1149083,2733,0.24,1479,0.13,2778,53.24,27027,7682,28.42
SSA-SA-FYWL.csv,2,11/10/15,DEN,CO ,FY,2006,3102583,104466,3.37,2998117,24331,0.81,6404,0.21,23005,27.84,1171347,7190,0.61,1164157,2722,0.23,1489,0.13,2671,55.75,25676,7893,30.74
SSA-SA-FYWL.csv,2,11/10/15,DEN,CO ,FY,2007,3160444,108757,3.44,3051687,25082,0.82,7831,0.26,24726,31.67,1189733,7509,0.63,1182224,2613,0.22,1456,0.12,2594,56.13,27320,9287,33.99
SSA-SA-FYWL.csv,2,11/10/15,DEN,CO ,FY,2008,3221227,113026,3.51,3108201,25061,0.81,7839,0.25,24138,32.48,1207135,7721,0.64,1199414,2756,0.23,1579,0.13,2744,57.54,26882,9418,35.03
SSA-SA-FYWL.csv,2,11/10/15,DEN,CO ,FY,2009,3263405,117797,3.61,3145608,30128,0.96,8841,0.28,23864,37.05,1227763,8103,0.66,1219660,3114,0.26,1594,0.13,2648,60.2,26512,10435,39.36
SSA-SA-FYWL.csv,2,11/10/15,DEN,CO ,FY,2010,3267420,126298,3.61,3141122,30108,0.96,9392,0.3,26377,35.61,1225617,8665,0.66,1216952,3327,0.27,1900,0.16,3247,58.52,29624,11292,38.12
SSA-SA-FYWL.csv,2,11/10/15,DEN,CO ,FY,2011,3310888,132709,4.01,3178179,33443,1.05,11102,0.35,33196,33.44,1230088,9132,0.74,1220956,3382,0.27,2025,0.16,3611,58.52,36443,13002,35.68
SSA-SA-FYWL.csv,2,11/10/15,DEN,CO ,FY,2012,3342983,137506,4.11,3205477,33394,1.04,9282,0.29,29662,31.29,1231358,9536,0.77,1221822,3240,0.27,1742,0.14,2974,58.57,32636,11024,33.78
SSA-SA-FYWL.csv,2,11/10/15,DEN,CO ,FY,2013,3383044,141315,4.11,3241729,31246,0.97,8843,0.28,28174,31.39,1237932,9786,0.77,1228146,2908,0.24,1754,0.14,2818,62.24,30992,10597,34.19
SSA-SA-FYWL.csv,2,11/10/15,DEN,CO ,FY,2014,3429479,143182,4.18,3286297,23921,0.73,8526,0.26,29407,28.99,1246372,9991,0.8,1236381,2671,0.22,1753,0.14,3142,55.79,32549,10279,31.58
SSA-SA-FYWL.csv,2,11/10/15,DEN,CO ,FY,2015,3429479,143182,4.18,3286297,28301,0.86,7475,0.23,26314,28.41,1246372,9991,0.8,1236381,2749,0.22,1583,0.13,2633,60.12,28947,9058,31.29
SSA-SA-FYWL.csv,2,11/10/15,DEN,MT ,FY,2001,556783,26269,4.72,530514,5695,1.07,1746,0.33,5420,32.21,226597,1860,0.82,224737,740,0.33,340,0.15,683,49.78,6103,2086,34.18
SSA-SA-FYWL.csv,2,11/10/15,DEN,MT ,FY,2002,562419,26888,4.78,535531,6130,1.14,1749,0.33,6095,28.7,223777,1825,0.82,221952,751,0.34,354,0.16,736,48.1,6831,2103,30.79
SSA-SA-FYWL.csv,2,11/10/15,DEN,MT ,FY,2003,569975,27715,4.86,542260,6001,1.11,1692,0.31,5947,28.45,221646,1805,0.81,219841,756,0.34,354,0.16,768,46.09,6715,2046,30.47
SSA-SA-FYWL.csv,2,11/10/15,DEN,MT ,FY,2004,578951,28430,4.91,550521,6105,1.11,1762,0.32,5661,31.13,220229,1892,0.86,218337,748,0.34,335,0.15,705,47.52,6366,2097,32.94
SSA-SA-FYWL.csv,2,11/10/15,DEN,MT ,FY,2005,586744,29209,4.98,557535,6119,1.1,1898,0.34,6096,31.14,219445,1957,0.89,217488,759,0.35,382,0.18,764,50,6860,2280,33.24
SSA-SA-FYWL.csv,2,11/10/15,DEN,MT ,FY,2006,595396,30253,5.08,565143,6264,1.11,2078,0.37,5982,34.74,219159,2107,0.96,217052,829,0.38,400,0.18,754,53.05,6736,2478,36.79
SSA-SA-FYWL.csv,2,11/10/15,DEN,MT ,FY,2007,603069,31195,5.17,571874,5804,1.01,2148,0.38,5973,35.96,219936,2247,1.02,217689,780,0.36,435,0.2,802,54.24,6775,2583,38.13
SSA-SA-FYWL.csv,2,11/10/15,DEN,MT ,FY,2008,609770,32358,5.31,577412,5949,1.03,2330,0.4,5808,40.12,220358,2264,1.03,218094,730,0.33,386,0.18,708,54.52,6516,2716,41.68
SSA-SA-FYWL.csv,2,11/10/15,DEN,MT ,FY,2009,613258,33747,5.5,579511,7270,1.25,2592,0.45,6530,39.69,219828,2423,1.1,217405,916,0.42,459,0.21,817,56.18,7347,3051,41.53
SSA-SA-FYWL.csv,2,11/10/15,DEN,MT ,FY,2010,620354,35265,5.5,585089,7731,1.33,2697,0.47,7308,36.9,222979,2524,1.1,220455,884,0.41,505,0.23,899,56.17,8207,3202,39.02
SSA-SA-FYWL.csv,2,11/10/15,DEN,MT ,FY,2011,624393,36521,5.85,587872,7832,1.33,2853,0.49,7716,36.98,222354,2568,1.15,219786,834,0.4,447,0.23,832,56.17,8615,3358,38.98
SSA-SA-FYWL.csv,2,11/10/15,DEN,MT ,FY,2012,624872,37376,5.98,587496,7074,1.2,2499,0.43,7200,34.71,221980,2610,1.18,219370,792,0.36,457,0.21,803,56.91,8003,2956,36.94
SSA-SA-FYWL.csv,2,11/10/15,DEN,MT ,FY,2013,626416,37806,5.98,588610,6640,1.13,2140,0.36,6150,34.8,223981,2607,1.18,221374,690,0.31,430,0.2,736,58.42,6886,2570,37.32
SSA-SA-FYWL.csv,2,11/10/15,DEN,MT ,FY,2014,627400,37165,5.92,590235,6519,1.1,1733,0.29,4791,36.17,225024,2427,1.08,222597,657,0.3,279,0.13,506,55.14,5297,2012,37.98
SSA-SA-FYWL.csv,2,11/10/15,DEN,MT ,FY,2015,627400,37165,5.92,590235,6527,1.11,2473,0.42,7259,34.07,225024,2427,1.08,222597,646,0.29,444,0.2,771,57.59,8030,2917,36.33
SSA-SA-FYWL.csv,2,11/10/15,DEN,ND ,FY,2001,386719,14208,3.67,372511,3092,0.83,986,0.26,2807,35.13,155394,922,0.59,154472,456,0.3,183,0.12,416,43.99,3223,1169,36.27
SSA-SA-FYWL.csv,2,11/10/15,DEN,ND ,FY,2002,387753,14610,3.77,373143,3418,0.92,1070,0.29,3153,33.94,151995,946,0.62,151049,444,0.29,187,0.12,431,43.39,3584,1257,35.07
SSA-SA-FYWL.csv,2,11/10/15,DEN,ND ,FY,2003,390408,14977,3.84,375431,3037,0.81,896,0.24,3052,29.36,148903,935,0.63,147968,438,0.3,173,0.12,443,39.05,3495,1069,30.59
SSA-SA-FYWL.csv,2,11/10/15,DEN,ND ,FY,2004,396031,15251,3.85,380780,3356,0.88,968,0.25,3267,29.63,146926,932,0.63,145994,496,0.34,185,0.13,495,37.37,3762,1153,30.65
SSA-SA-FYWL.csv,2,11/10/15,DEN,ND ,FY,2005,396987,15633,3.94,381354,3137,0.82,856,0.22,2800,30.57,145345,952,0.65,144393,434,0.3,171,0.12,400,42.75,3200,1027,32.09
SSA-SA-FYWL.csv,2,11/10/15,DEN,ND ,FY,2006,399983,16261,4.07,383722,2496,0.65,1006,0.26,2596,38.75,143697,998,0.69,142699,276,0.19,119,0.08,299,39.8,2895,1125,38.86
SSA-SA-FYWL.csv,2,11/10/15,DEN,ND ,FY,2007,401360,16600,4.14,384760,3305,0.86,1211,0.31,3363,36.01,143180,1049,0.73,142131,401,0.28,202,0.14,406,49.75,3769,1413,37.49
SSA-SA-FYWL.csv,2,11/10/15,DEN,ND ,FY,2008,404157,17023,4.21,387134,3023,0.78,1130,0.29,3025,37.36,143048,1036,0.72,142012,387,0.27,180,0.13,392,45.92,3417,1310,38.34
SSA-SA-FYWL.csv,2,11/10/15,DEN,ND ,FY,2009,408003,17540,4.3,390463,3295,0.84,1110,0.28,2836,39.14,143971,1086,0.75,142885,461,0.32,200,0.14,406,49.26,3242,1310,40.41
SSA-SA-FYWL.csv,2,11/10/15,DEN,ND ,FY,2010,427192,18403,4.3,408789,3578,0.92,1480,0.38,3541,41.8,149771,1090,0.75,148681,458,0.32,252,0.18,465,54.19,4006,1732,43.24
SSA-SA-FYWL.csv,2,11/10/15,DEN,ND ,FY,2011,434181,18747,4.32,415434,3966,0.95,1525,0.37,3738,40.8,151156,1069,0.71,150087,465,0.31,242,0.17,433,54.19,4203,1777,42.28
SSA-SA-FYWL.csv,2,11/10/15,DEN,ND ,FY,2012,444354,18735,4.22,425619,3536,0.83,1466,0.34,3537,41.45,154608,1088,0.7,153520,400,0.26,224,0.15,429,52.21,3966,1690,42.61
SSA-SA-FYWL.csv,2,11/10/15,DEN,ND ,FY,2013,457890,18795,4.22,439095,3848,0.9,1369,0.32,3293,41.57,162688,1037,0.7,161651,418,0.27,207,0.13,381,54.33,3674,1576,42.9
SSA-SA-FYWL.csv,2,11/10/15,DEN,ND ,FY,2014,465957,18602,3.99,447355,3988,0.89,1617,0.36,3907,41.39,168527,1025,0.61,167502,323,0.19,227,0.14,360,63.06,4267,1844,43.22
SSA-SA-FYWL.csv,2,11/10/15,DEN,ND ,FY,2015,465957,18602,3.99,447355,3404,0.76,1322,0.3,3363,39.31,168527,1025,0.61,167502,345,0.21,198,0.12,303,65.35,3666,1520,41.46
SSA-SA-FYWL.csv,2,11/10/15,DEN,SD ,FY,2001,449536,18990,4.22,430546,4145,0.96,1302,0.3,3786,34.39,200672,1964,0.98,198708,816,0.41,366,0.18,792,46.21,4578,1668,36.44
SSA-SA-FYWL.csv,2,11/10/15,DEN,SD ,FY,2002,454485,19418,4.27,435067,4215,0.97,1321,0.3,3976,33.22,198484,1932,0.97,196552,817,0.42,368,0.19,727,50.62,4703,1689,35.91
SSA-SA-FYWL.csv,2,11/10/15,DEN,SD ,FY,2003,460454,19759,4.29,440695,4405,1,1204,0.27,4297,28.02,196795,1885,0.96,194910,804,0.41,377,0.19,867,43.48,5164,1581,30.62
SSA-SA-FYWL.csv,2,11/10/15,DEN,SD ,FY,2004,467546,20301,4.34,447245,4508,1.01,1363,0.3,4603,29.61,196154,1819,0.93,194335,808,0.42,358,0.18,794,45.09,5397,1721,31.89
SSA-SA-FYWL.csv,2,11/10/15,DEN,SD ,FY,2005,472605,20816,4.4,451789,4524,1,1463,0.32,4544,32.2,195919,1859,0.95,194060,835,0.43,376,0.19,823,45.69,5367,1839,34.26
SSA-SA-FYWL.csv,2,11/10/15,DEN,SD ,FY,2006,478735,21389,4.47,457346,4508,0.99,1386,0.3,4605,30.1,196461,2016,1.03,194445,851,0.44,438,0.23,841,52.08,5446,1824,33.49
SSA-SA-FYWL.csv,2,11/10/15,DEN,SD ,FY,2007,484514,21903,4.52,462611,4544,0.98,1342,0.29,4280,31.36,197425,2151,1.09,195274,896,0.46,438,0.22,871,50.29,5151,1780,34.56
SSA-SA-FYWL.csv,2,11/10/15,DEN,SD ,FY,2008,489785,22431,4.58,467354,4289,0.92,1428,0.31,4274,33.41,198309,2203,1.11,196106,774,0.39,391,0.2,793,49.31,5067,1819,35.9
SSA-SA-FYWL.csv,2,11/10/15,DEN,SD ,FY,2009,495035,23276,4.7,471759,4906,1.04,1618,0.34,4365,37.07,199616,2347,1.18,197269,833,0.42,440,0.22,777,56.63,5142,2058,40.02
SSA-SA-FYWL.csv,2,11/10/15,DEN,SD ,FY,2010,496752,24278,4.7,472474,5415,1.15,2014,0.43,5202,38.72,202892,2421,1.18,200471,896,0.45,495,0.25,867,57.09,6069,2509,41.34
SSA-SA-FYWL.csv,2,11/10/15,DEN,SD ,FY,2011,502273,24889,4.96,477384,5315,1.11,1924,0.4,5083,37.85,203156,2489,1.23,200667,862,0.45,463,0.25,855,57.09,5950,2419,40.66
SSA-SA-FYWL.csv,2,11/10/15,DEN,SD ,FY,2012,507002,25880,5.1,481122,5101,1.06,2125,0.44,5347,39.74,204169,2574,1.26,201595,849,0.42,494,0.25,894,55.26,6241,2619,41.96
SSA-SA-FYWL.csv,2,11/10/15,DEN,SD ,FY,2013,510755,26291,5.1,157359,5334,1.11,1854,0.39,4714,39.33,207959,2550,1.26,205409,818,0.41,426,0.21,743,57.34,5457,2280,41.78
SSA-SA-FYWL.csv,2,11/10/15,DEN,SD ,FY,2014,512545,26413,5.15,158677,4685,2.95,1647,1.04,4229,38.95,210407,2614,1.24,207793,754,0.36,463,0.22,778,59.51,5007,2110,42.14
SSA-SA-FYWL.csv,2,11/10/15,DEN,SD ,FY,2015,512545,26413,5.15,158677,4934,3.11,1804,1.14,4971,36.29,210407,2614,1.24,207793,711,0.34,442,0.21,721,61.3,5692,2246,39.46
SSA-SA-FYWL.csv,2,11/10/15,DEN,UT ,FY,2001,1367174,35562,2.6,1331612,8729,0.66,2404,0.18,7240,33.2,728200,3505,0.48,724695,1289,0.18,781,0.11,1199,65.14,8439,3185,37.74
SSA-SA-FYWL.csv,2,11/10/15,DEN,UT ,FY,2002,1400736,37112,2.65,1363624,8630,0.63,2833,0.21,9010,31.44,734008,3656,0.5,730352,1203,0.16,730,0.1,1218,59.93,10228,3563,34.84
SSA-SA-FYWL.csv,2,11/10/15,DEN,UT ,FY,2003,1433317,38518,2.69,1394799,9967,0.71,2396,0.17,9084,26.38,742302,3837,0.52,738465,1385,0.19,775,0.1,1307,59.3,10391,3171,30.52
SSA-SA-FYWL.csv,2,11/10/15,DEN,UT ,FY,2004,1471413,40099,2.73,1431314,10865,0.76,2634,0.18,9654,27.28,757582,3856,0.51,753726,1455,0.19,804,0.11,1313,61.23,10967,3438,31.35
SSA-SA-FYWL.csv,2,11/10/15,DEN,UT ,FY,2005,1509003,42880,2.84,1466123,8697,0.59,2344,0.16,9590,24.44,773942,4027,0.52,769915,1315,0.17,782,0.1,1308,59.79,10898,3126,28.68
SSA-SA-FYWL.csv,2,11/10/15,DEN,UT ,FY,2006,1557870,45744,2.94,1512126,9468,0.63,2519,0.17,8118,31.03,800288,4210,0.53,796078,1424,0.18,834,0.1,1319,63.23,9437,3353,35.53
SSA-SA-FYWL.csv,2,11/10/15,DEN,UT ,FY,2007,1605164,48286,3.01,1556878,8630,0.55,2979,0.19,8524,34.95,827667,4609,0.56,823058,1304,0.16,875,0.11,1332,65.69,9856,3854,39.1
SSA-SA-FYWL.csv,2,11/10/15,DEN,UT ,FY,2008,1640587,50891,3.1,1589696,9830,0.62,3805,0.24,9427,40.36,849635,4764,0.56,844871,1424,0.17,1002,0.12,1396,71.78,10823,4807,44.41
SSA-SA-FYWL.csv,2,11/10/15,DEN,UT ,FY,2009,1664589,53798,3.23,1610791,12193,0.76,4129,0.26,10111,40.84,868824,5078,0.58,863746,1609,0.19,963,0.11,1362,70.7,11473,5092,44.38
SSA-SA-FYWL.csv,2,11/10/15,DEN,UT ,FY,2010,1652697,57225,3.23,1595472,10648,0.66,4085,0.25,11131,36.7,871474,5257,0.58,866217,1490,0.17,1064,0.12,1531,69.5,12662,5149,40.66
SSA-SA-FYWL.csv,2,11/10/15,DEN,UT ,FY,2011,1677692,60255,3.59,1617437,13222,0.82,4737,0.29,12739,37.19,880309,5475,0.62,874834,1661,0.17,1110,0.12,1667,69.5,14270,5801,40.65
SSA-SA-FYWL.csv,2,11/10/15,DEN,UT ,FY,2012,1695896,63532,3.75,1632364,13129,0.8,4688,0.29,13139,35.68,887972,5706,0.64,882266,1615,0.18,1089,0.12,1721,63.28,14860,5777,38.88
SSA-SA-FYWL.csv,2,11/10/15,DEN,UT ,FY,2013,1720648,64902,3.75,1689991,11652,0.71,3876,0.24,11714,33.09,896589,5557,0.64,891032,1531,0.17,902,0.1,1417,63.66,13131,4778,36.39
SSA-SA-FYWL.csv,2,11/10/15,DEN,UT ,FY,2014,1743527,65495,3.76,1712631,10657,0.62,3317,0.19,10037,33.05,904115,5385,0.6,898730,1426,0.16,885,0.1,1394,63.49,11431,4202,36.76
SSA-SA-FYWL.csv,2,11/10/15,DEN,UT ,FY,2015,1743527,65495,3.76,1712631,11450,0.67,3270,0.19,10084,32.43,904115,5385,0.6,898730,1558,0.17,999,0.11,1553,64.33,11637,4269,36.68
SSA-SA-FYWL.csv,2,11/10/15,DEN,WY ,FY,2001,308796,11780,3.81,297016,2594,0.87,764,0.26,2450,31.18,125620,887,0.71,124733,295,0.24,130,0.1,289,44.98,2739,894,32.64
SSA-SA-FYWL.csv,2,11/10/15,DEN,WY ,FY,2002,313131,11887,3.8,301244,3410,1.13,966,0.32,3248,29.74,124730,840,0.67,123890,342,0.28,162,0.13,336,48.21,3584,1128,31.47
SSA-SA-FYWL.csv,2,11/10/15,DEN,WY ,FY,2003,315905,12148,3.85,303757,2944,0.97,817,0.27,2757,29.63,123094,822,0.67,122272,297,0.24,123,0.1,261,47.13,3018,940,31.15
SSA-SA-FYWL.csv,2,11/10/15,DEN,WY ,FY,2004,319428,12503,3.91,306925,3020,0.98,1040,0.34,2900,35.86,122532,840,0.69,121692,249,0.2,136,0.11,267,50.94,3167,1176,37.13
SSA-SA-FYWL.csv,2,11/10/15,DEN,WY ,FY,2005,322254,12959,4.02,309295,2619,0.85,1085,0.35,2550,42.55,122066,826,0.68,121240,277,0.23,142,0.12,263,53.99,2813,1227,43.62
SSA-SA-FYWL.csv,2,11/10/15,DEN,WY ,FY,2006,326809,13259,4.06,313550,2459,0.78,1006,0.32,2475,40.65,123100,865,0.7,122235,264,0.22,124,0.1,256,48.44,2731,1130,41.38
SSA-SA-FYWL.csv,2,11/10/15,DEN,WY ,FY,2007,333315,13605,4.08,319710,2617,0.82,1116,0.35,2553,43.71,126027,849,0.67,125178,248,0.2,130,0.1,241,53.94,2794,1246,44.6
SSA-SA-FYWL.csv,2,11/10/15,DEN,WY ,FY,2008,338597,14150,4.18,324447,2702,0.83,1198,0.37,2571,46.6,128457,837,0.65,127620,226,0.18,133,0.1,221,60.18,2792,1331,47.67
SSA-SA-FYWL.csv,2,11/10/15,DEN,WY ,FY,2009,345378,14720,4.26,330658,3194,0.97,1414,0.43,2774,50.97,132025,928,0.7,131097,269,0.21,150,0.11,248,60.48,3022,1564,51.75
SSA-SA-FYWL.csv,2,11/10/15,DEN,WY ,FY,2010,358898,15290,4.26,343608,3568,1.08,1573,0.48,3250,48.4,135155,969,0.7,134186,325,0.25,182,0.14,294,61.9,3544,1755,49.52
SSA-SA-FYWL.csv,2,11/10/15,DEN,WY ,FY,2011,360954,15886,4.4,345068,3155,0.91,1555,0.45,3065,50.73,134937,978,0.72,133959,307,0.24,164,0.14,288,61.9,3359,1737,51.71
SSA-SA-FYWL.csv,2,11/10/15,DEN,WY ,FY,2012,365414,16250,4.45,349164,3110,0.89,1527,0.44,2809,54.36,135490,1027,0.76,134463,282,0.21,153,0.11,260,58.85,3069,1680,54.74
